"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Callophrys gryneus","2017-02-17 18:03:00 -0500","","Travis County, TX, USA",30.460321981,-98.0198478699,"","Juniper Hairstreak","https://www.inaturalist.org/observations/8079619","https://static.inaturalist.org/photos/10711771/medium.jpeg?1506296594","reuvenm",8079619,"Juniper Hairstreak","Insecta",84239,"false",2,0,"2017/02/17 6:03 PM EST","2017-02-17","2017-02-17 16:03:00 -0700","Eastern Time (US & Canada)",902,"","","false","","",NA,42004,"2017-09-24 16:48:36 -0700","2017-09-25 07:39:59 -0700","research","CC0",NA,"false"
"Callophrys gryneus","2017-02-27 18:08:00 -0600","","North Austin, Austin, TX, USA",30.3992671805,-97.6830580992,"needs id","Juniper Hairstreak","https://www.inaturalist.org/observations/5214335","https://static.inaturalist.org/photos/6440094/medium.jpg?1488507650","fishorwork",5214335,"Juniper Hairstreak","Insecta",84239,"false",4,0,"2017/02/27 6:08 PM CST","2017-02-27","2017-02-27 17:08:00 -0700","Central Time (US & Canada)",662,"","","false","","",NA,41957,"2017-03-02 19:22:16 -0700","2017-03-02 22:05:27 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-27 07:15:00 -0600","Several Juniper Hairstreaks were feeding on the Redbud blossoms.","Dripping Springs, TX, USA",30.1569645642,-98.1776586298,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5203525","https://static.inaturalist.org/photos/6423914/medium.jpeg?1488376796","dhend9",5203525,"Juniper Hairstreak","Insecta",84239,"false",3,0,"2017/02/27 7:15 AM CST","2017-02-27","2017-02-27 06:15:00 -0700","Central Time (US & Canada)",3302,"","","false","","",NA,56527,"2017-03-01 07:00:56 -0700","2017-03-01 19:33:28 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-27 00:00:00 -0600","Went down to Glen Rose to present to the NPSOT group on plant identification and iNaturalist -- came an hour and a half early to check out Dinosaur Valley State Park.  It was quite nice!  :)

Another spot where I noticed many juniper hairstreaks -- probably 10 individuals around this agarita.  Really impressive to see these!","Dinosaur Valley State Park, Texas",32.248974,-97.817789,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5201116","https://static.inaturalist.org/photos/6420081/medium.jpeg?1488333604","sambiology",5201116,"Juniper Hairstreak","Insecta",84239,"false",2,0,"2017-02-27","2017-02-27","","Central Time (US & Canada)",3,"","","false","","",NA,22589,"2017-02-28 19:00:01 -0700","2017-02-28 19:17:13 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-27 00:00:00 -0600","Went down to Glen Rose to present to the NPSOT group on plant identification and iNaturalist -- came an hour and a half early to check out Dinosaur Valley State Park.  It was quite nice!  :)

This juniper hairstreak was ovipositing, I believe.","Dinosaur Valley State Park, Texas",32.251335,-97.813434,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5200978","https://static.inaturalist.org/photos/6419825/medium.jpeg?1488332389","sambiology",5200978,"Juniper Hairstreak","Insecta",84239,"false",2,0,"2017-02-27","2017-02-27","","Central Time (US & Canada)",3,"","","false","","",NA,22589,"2017-02-28 18:39:46 -0700","2017-02-28 18:55:40 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-27 00:00:00 -0600","Went down to Glen Rose to present to the NPSOT group on plant identification and iNaturalist -- came an hour and a half early to check out Dinosaur Valley State Park.  It was quite nice!  :)

Saw more juniper hairstreaks today than I've ever seen before.  Really neat.","Dinosaur Valley State Park, Texas",32.251624,-97.812678,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5200945","https://static.inaturalist.org/photos/6419773/medium.jpeg?1488332002","sambiology",5200945,"Juniper Hairstreak","Insecta",84239,"false",3,0,"2017-02-27","2017-02-27","","Central Time (US & Canada)",3,"","","false","","",NA,22589,"2017-02-28 18:33:18 -0700","2017-02-28 18:46:42 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-27 10:41:08 -0600","Berry Springs Park -Georgetown, Williamson Co. TX

This is my first observation of a Juniper in Williamson Co and also first time one has been reported in this park.","Berry Springs Park-Georgetown, Williamson Co TX",30.686965,-97.649389,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5198197","https://static.inaturalist.org/photos/6414879/medium.jpg?1488296389","gpstewart",5198197,"Juniper Hairstreak","Insecta",84239,"false",5,0,"2017-02-27 10:41:08","2017-02-27","2017-02-27 09:41:08 -0700","Central Time (US & Canada)",7,"","","false","","",NA,42817,"2017-02-28 08:39:40 -0700","2017-03-02 19:33:53 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-24 14:45:00 -0600","approximate location on Ash Juniper in Bulverde Oaks Nature Preserve","San Antonio, TX, USA",29.6050489789,-98.393256962,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5194815","https://static.inaturalist.org/photos/6409533/medium.jpg?1488242834","leemarlowe",5194815,"Juniper Hairstreak","Insecta",84239,"false",2,0,"2017/02/24 2:45 PM CST","2017-02-24","2017-02-24 13:45:00 -0700","Central Time (US & Canada)",4,"","","false","","",NA,342527,"2017-02-27 17:48:28 -0700","2017-03-02 21:37:19 -0700","research","CC-BY-NC",NA,"false"
"Callophrys gryneus","2017-02-26 14:21:17 -0600","","Pedernales Falls State Park, Johnson City, TX, US",30.3230825035,-98.2332470981,"","Juniper Hairstreak","https://www.inaturalist.org/observations/5193995","https://static.inaturalist.org/photos/6408425/medium.jpg?1488236363","adrianj",5193995,"Juniper Hairstreak","Insecta",84239,"false",1,0,"Sun Feb 26 2017 14:21:17 GMT-0600 (CST)","2017-02-26","2017-02-26 13:21:17 -0700","Central Time (US & Canada)",42,"","","false","","",NA,32808,"2017-02-27 15:58:58 -0700","2017-02-27 16:28:53 -0700","research","CC-BY-NC",3,"false"
"Callophrys gryneus","2017-02-18 15:21:00 -0600","Juniper Hairstreak","County Rd 3145, Valley Mills, TX 76689, USA",31.6549615,-97.578948,"Juniper Hairstreak","Juniper Hairstreak","https://www.inaturalist.org/observations/5183352","https://static.inaturalist.org/photos/6394217/medium.jpeg?1488130964","lovebirder",5183352,"Juniper Hairstreak","Insecta",84239,"false",2,0,"2017/02/18 3:21 PM CST","2017-02-18","2017-02-18 14:21:00 -0700","Central Time (US & Canada)",1183,"","","false","","",NA,111241,"2017-02-26 10:53:01 -0700","2017-02-27 15:53:44 -0700","research","CC-BY-NC",NA,"false"
