"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Amblyscirtes nysa","2017-06-19 09:35:00 -0500","","Cd Acuña, Coah., México",29.3232963,-100.9514187,"","Nysa Roadside-Skipper","http://conabio.inaturalist.org/observations/6777985","https://static.inaturalist.org/photos/8615731/medium.jpeg?1498320646","juancarlosgarciamorales1",6777985,"Amblyscirtes nysa","Insecta",213341,"false",1,0,"2017/06/19 9:35 AM CDT","2017-06-19","2017-06-19 07:35:00 -0700","Central Time (US & Canada)",6533,NA,NA,"false",NA,"",NA,64596,"2017-06-24 09:56:02 -0700","2017-10-13 17:01:13 -0700","research","",NA,"false"
"Amblyscirtes nysa","2017-06-19 09:06:00 -0500","","Cd Acuña, Coah., México",29.3232963,-100.9514187,"","Nysa Roadside-Skipper","http://conabio.inaturalist.org/observations/6777337","https://static.inaturalist.org/photos/8615615/medium.jpeg?1498320263","juancarlosgarciamorales1",6777337,"Amblyscirtes nysa","Insecta",213341,"false",1,0,"2017/06/19 9:06 AM CDT","2017-06-19","2017-06-19 07:06:00 -0700","Central Time (US & Canada)",6533,NA,NA,"false",NA,"",NA,64596,"2017-06-24 09:08:11 -0700","2017-07-10 15:31:19 -0700","research","",NA,"false"
"Amblyscirtes nysa","2017-06-19 09:04:00 -0500","","Cd Acuña, Coah., México",29.3232963,-100.9514187,"","Nysa Roadside-Skipper","http://conabio.inaturalist.org/observations/6777334","https://static.inaturalist.org/photos/8615608/medium.jpeg?1498320246","juancarlosgarciamorales1",6777334,"Amblyscirtes nysa","Insecta",213341,"false",1,0,"2017/06/19 9:04 AM CDT","2017-06-19","2017-06-19 07:04:00 -0700","Central Time (US & Canada)",6533,NA,NA,"false",NA,"",NA,64596,"2017-06-24 09:08:07 -0700","2017-07-10 15:31:25 -0700","research","",NA,"false"
"Amblyscirtes nysa","2017-06-16 14:15:00 -0500","Nysa Roadside-Skipper
Amblyscirtes nysa
Sanderson
Terrell County, TX
16 June, 2017","Sanderson, TX 79848, USA",30.1446283333,-102.3993783333,"","Nysa Roadside-Skipper","https://www.inaturalist.org/observations/6683328","https://static.inaturalist.org/photos/8472410/medium.jpg?1497645145","leehoy",6683328,"Nysa Roadside-Skipper","Insecta",213341,"false",1,0,"2017/06/16 2:15 PM CDT","2017-06-16","2017-06-16 12:15:00 -0700","Central Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,18373,"2017-06-16 13:34:59 -0700","2017-06-16 20:10:39 -0700","research","CC-BY",NA,"false"
"Amblyscirtes nysa","2017-06-05 19:12:00 -0500","Nysa Roadside-Skipper
Amblyscirtes nysa
Sanderson
Terrell County, TX
5 June, 2017","Sanderson, TX 79848, USA",30.1448137276,-102.399378865,"","Nysa Roadside-Skipper","https://www.inaturalist.org/observations/6515934","https://static.inaturalist.org/photos/8251854/medium.jpg?1496709984","leehoy",6515934,"Nysa Roadside-Skipper","Insecta",213341,"false",1,0,"2017/06/05 7:12 PM CDT","2017-06-05","2017-06-05 17:12:00 -0700","Central Time (US & Canada)",2,NA,NA,"false",NA,"",NA,18373,"2017-06-05 17:47:18 -0700","2017-06-05 18:42:56 -0700","research","CC-BY",NA,"false"
"Amblyscirtes nysa","2009-06-19 08:11:00 -1000","","1307 E Wadley Ave, Midland, TX 79705, USA",32.0329687,-102.0703677,"","Nysa Roadside-Skipper","http://www.inaturalist.org/observations/4611601","https://static.inaturalist.org/photos/5578294/medium.jpg?1479757796","rtshaw80",4611601,"Nysa Roadside-Skipper","Insecta",213341,"false",1,0,"2009/06/19 8:11 AM HST","2009-06-19","2009-06-19 11:11:00 -0700","Hawaii",27,NA,NA,"false",NA,"",NA,372232,"2016-11-21 12:50:10 -0700","2016-11-21 13:16:12 -0700","research","",NA,"false"
"Amblyscirtes nysa","2016-06-02 00:00:00 -0600","","Davis Mountains State Park Primitive Area",30.604,-103.936,"","Nysa Roadside-Skipper","http://www.inaturalist.org/observations/3498216","https://static.inaturalist.org/photos/4069323/medium.jpg?1466537744","choyt",3498216,"Nysa Roadside-Skipper","Insecta",213341,"false",1,0,"2016-06-02","2016-06-02","","Central Time (US & Canada)",NA,NA,NA,"false",NA,"",NA,33458,"2016-06-21 12:35:42 -0700","2017-09-26 04:41:09 -0700","research","CC-BY-NC",NA,"false"
"Amblyscirtes nysa","2016-06-05 00:00:00 -0600","","Old Hidalgo Pumphouse",26.096713,-98.261586,"","Nysa Roadside-Skipper","http://www.inaturalist.org/observations/3405152","https://static.inaturalist.org/photos/3941258/medium.JPG?1465340789","javigonz",3405152,"Nysa Roadside-Skipper","Insecta",213341,"false",1,0,"2016-06-05","2016-06-05","","Central Time (US & Canada)",3,NA,NA,"false",NA,"",NA,94135,"2016-06-07 16:06:26 -0700","2017-09-26 04:11:02 -0700","research","CC-BY-NC",NA,"false"
"Amblyscirtes nysa","2015-06-22 00:00:00 -0600","","Hidalgo County, US-TX, US",26.276566,-98.530522,"","Nysa Roadside-Skipper","http://www.inaturalist.org/observations/1676952","https://static.inaturalist.org/photos/2039647/medium.JPG?1435092826","javigonz",1676952,"Nysa Roadside Skipper","Insecta",213341,"false",1,0,"2015-06-22","2015-06-22","","Central Time (US & Canada)",14,NA,NA,"false",NA,"",NA,94135,"2015-06-23 13:53:11 -0700","2017-09-25 19:00:52 -0700","research","CC-BY-NC",NA,"false"
"Amblyscirtes nysa","2014-06-28 08:55:50 -0500","Lifer!","Zilker Botanical Garden, Austin, Texas, United States",30.269983,-97.772642,"","Nysa Roadside-Skipper","http://www.inaturalist.org/observations/758571","https://static.inaturalist.org/photos/953562/medium.jpg?1444617632","aredoubles",758571,"Nysa Roadside Skipper","Insecta",213341,"false",1,0,"2014-06-28 08:55:50","2014-06-28","2014-06-28 06:55:50 -0700","Central Time (US & Canada)",100,NA,NA,"false",NA,"",NA,11015,"2014-06-28 17:26:38 -0700","2017-09-25 14:08:38 -0700","research","CC-BY",NA,"false"
