"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Echinargus isola","2016-07-02 17:04:00 -0500","Blue, Reakirt's (Echinargus isola)","2901 Candelaria Rd NW, Albuquerque, NM 87107, USA",35.1286772,-106.6828715,"RGNC Abq NM","Reakirt's Blue","https://www.inaturalist.org/observations/8402675","https://static.inaturalist.org/photos/11179910/medium.jpeg?1508009878","ehjalmarson",8402675,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016/07/02 5:04 PM CDT","2016-07-02","2016-07-02 15:04:00 -0700","Central Time (US & Canada)",174,"","","false","","",NA,375183,"2017-10-14 12:40:03 -0700","2017-10-14 13:30:18 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-27 00:00:00 -0500","","Proctor Road in lower Madera Canyon, Pima County, AZ, USA",31.7398725213,-110.8857822418,"","Reakirt's Blue","https://www.inaturalist.org/observations/8158893","https://static.inaturalist.org/photos/10802861/medium.jpg?1506633047","rayray",8158893,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/27","2017-07-27","","Eastern Time (US & Canada)",47,"","","false","","",NA,274968,"2017-09-28 14:26:55 -0700","2017-09-28 17:39:49 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-02 13:52:00 -0500","","Río Mixcoac, Ciudad de México, CDMX, Mexico",19.3674567408,-99.2139297724,"","Reakirt's Blue","https://www.inaturalist.org/observations/7911314","https://static.inaturalist.org/photos/10439550/medium.jpeg?1505356484","idlegrraphics",7911314,"Azul del mezquite","Insecta",118914,"false",1,0,"2017/07/02 1:52 PM CDT","2017-07-02","2017-07-02 11:52:00 -0700","Central Time (US & Canada)",19,"","","false","","",NA,370284,"2017-09-13 19:38:48 -0700","2017-09-19 06:18:12 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-07-13 14:07:00 -0600","","Hamilton County, KS, USA",38.0153936582,-101.8948459625,"","Reakirt's Blue","https://www.inaturalist.org/observations/7660173","https://static.inaturalist.org/photos/10026025/medium.jpg?1503767727","i_fox",7660173,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016/07/13 2:07 PM MDT","2016-07-13","2016-07-13 13:07:00 -0700","Mountain Time (US & Canada)",61,"","","false","","",NA,517712,"2017-08-26 10:57:34 -0700","2017-08-26 14:36:45 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-19 10:51:00 -0500","Muy muy pequeña ","Blvd Libramiento Oriente S/N, Azteca, 88680 Reynosa, Tamps., México",26.0501405,-98.2699156,"","Reakirt's Blue","https://www.inaturalist.org/observations/7659064","https://static.inaturalist.org/photos/10025061/medium.jpeg?1503765789","zgm",7659064,"Azul del mezquite","Insecta",118914,"false",2,0,"2017/07/19 10:51 AM CST","2017-07-19","2017-07-19 08:51:00 -0700","Central Time (US & Canada)",201,"","","false","","",NA,604334,"2017-08-26 09:46:51 -0700","2017-08-29 10:58:17 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-27 11:36:00 -0700","","Larimer County, CO, USA",40.3724149691,-105.614541471,"","Reakirt's Blue","https://www.inaturalist.org/observations/7316305","https://static.inaturalist.org/photos/9472466/medium.jpeg?1501645715","alex_bairstow",7316305,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/27 11:36 AM PDT","2017-07-27","2017-07-27 11:36:00 -0700","Pacific Time (US & Canada)",8,"","","false","","",NA,317669,"2017-08-01 21:46:06 -0700","2017-08-02 04:53:58 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-29 08:46:00 -0500","Reakirt's blue","Texas, US",33.2747328416,-101.6868254126,"","Reakirt's Blue","https://www.inaturalist.org/observations/7311996","https://static.inaturalist.org/photos/9465556/medium.jpg?1501623260","amzapp",7311996,"Reakirt's Blue","Insecta",118914,"false",2,0,"2017/07/29 8:46 AM CDT","2017-07-29","2017-07-29 06:46:00 -0700","Central Time (US & Canada)",723,"Lynn County, TX, USA","obscured","true","","",NA,348898,"2017-08-01 14:50:02 -0700","2017-09-19 06:03:12 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-27 13:50:00 -0500","","Ft. Phantom Area, Abilene, TX 79601, USA",32.6101766667,-99.685245,"","Reakirt's Blue","https://www.inaturalist.org/observations/7307534","https://static.inaturalist.org/photos/9458387/medium.jpg?1501603749","mdillon444",7307534,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/27 1:50 PM CDT","2017-07-27","2017-07-27 11:50:00 -0700","Central Time (US & Canada)",NA,"","","false","","",NA,483355,"2017-08-01 09:11:16 -0700","2017-08-01 09:31:08 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-26 08:35:00 -0500","","Scurry County, TX, USA",32.5746683333,-101.143485,"","Reakirt's Blue","https://www.inaturalist.org/observations/7306262","https://static.inaturalist.org/photos/9456412/medium.jpg?1501596306","mdillon444",7306262,"Reakirt's Blue","Insecta",118914,"false",2,0,"2017/07/26 8:35 AM CDT","2017-07-26","2017-07-26 06:35:00 -0700","Central Time (US & Canada)",NA,"","","false","","",NA,483355,"2017-08-01 07:09:08 -0700","2017-08-02 09:50:36 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-26 11:42:00 -0500","","Mitchell County, TX, USA",32.3211783333,-100.9295166667,"","Reakirt's Blue","https://www.inaturalist.org/observations/7306261","https://static.inaturalist.org/photos/9456410/medium.jpg?1501596302","mdillon444",7306261,"Reakirt's Blue","Insecta",118914,"false",2,0,"2017/07/26 11:42 AM CDT","2017-07-26","2017-07-26 09:42:00 -0700","Central Time (US & Canada)",NA,"","","false","","",NA,483355,"2017-08-01 07:09:07 -0700","2017-08-02 09:50:20 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-14 15:31:00 -0500","","Cd Acuña, Coah., México",29.3232963,-100.9514187,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/7303699","https://static.inaturalist.org/photos/9452267/medium.jpeg?1501567125","juancarlosgarciamorales1",7303699,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/14 3:31 PM CDT","2017-07-14","2017-07-14 13:31:00 -0700","Central Time (US & Canada)",6533,"","","false","","",NA,64596,"2017-07-31 23:02:56 -0700","2017-08-03 03:05:39 -0700","research","",NA,"false"
"Echinargus isola","2017-07-29 00:00:00 -0600","Had to get some solo time this weekend, so I went to Lake Brownwood State Park. The park ended up being pretty crowded, but fortunately, I was able to enjoy some nature by myself. Temps were in the triple digits, and it was dry, dry, dry -- the plants needed a drink!

I sure enjoyed my time here as I hiked a few of the trails.","Lake Brownwood State Park, Texas",31.855308,-99.0252,"","Reakirt's Blue","https://www.inaturalist.org/observations/7272998","https://static.inaturalist.org/photos/9402457/medium.jpeg?1501390249","sambiology",7272998,"Reakirt's Blue","Insecta",118914,"false",2,0,"2017-07-29","2017-07-29","","Central Time (US & Canada)",7,"","","false","","",NA,22589,"2017-07-29 21:50:50 -0700","2017-07-30 13:21:46 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-28 13:31:00 -0600","","1001 NM-1, San Antonio, NM 87832, USA",33.8044934,-106.8910151,"","Reakirt's Blue","https://www.inaturalist.org/observations/7263704","https://static.inaturalist.org/photos/9387065/medium.jpg?1501350397","amawal",7263704,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/28 1:31 PM MDT","2017-07-28","2017-07-28 12:31:00 -0700","Mountain Time (US & Canada)",37,"","","false","","",NA,414398,"2017-07-29 10:46:54 -0700","2017-07-29 11:01:35 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-28 09:16:00 -0600","","Aiken Canyon Preserve, El Paso County, CO, USA",38.6363495239,-104.8945212364,"","Reakirt's Blue","https://www.inaturalist.org/observations/7258033","https://static.inaturalist.org/photos/9378262/medium.jpg?1501302731","datnatureguy",7258033,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/28 9:16 AM MDT","2017-07-28","2017-07-28 08:16:00 -0700","Mountain Time (US & Canada)",500,"","","false","","",NA,262301,"2017-07-28 21:36:00 -0700","2017-07-28 22:36:13 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2017-07-28 15:40:43 -0500","","5802 Esplanade Dr, Corpus Christi, TX, US",27.6875783333,-97.37738,"","Reakirt's Blue","https://www.inaturalist.org/observations/7250921","https://static.inaturalist.org/photos/9368367/medium.jpg?1501274542","bufface",7250921,"Reakirt's Blue","Insecta",118914,"false",3,0,"Fri Jul 28 2017 15:40:43 GMT-0500 (CDT)","2017-07-28","2017-07-28 13:40:43 -0700","Central Time (US & Canada)",NA,"","","false","","",NA,494608,"2017-07-28 13:42:21 -0700","2017-08-29 11:30:08 -0700","research","",3,"false"
"Echinargus isola","2017-07-27 18:28:02 -0500","","5214 Oakhurst Dr, Corpus Christi, TX, US",27.7165216667,-97.39498,"","Reakirt's Blue","https://www.inaturalist.org/observations/7240578","https://static.inaturalist.org/photos/9352355/medium.jpg?1501203924","bufface",7240578,"Reakirt's Blue","Insecta",118914,"false",3,0,"Thu Jul 27 2017 18:28:02 GMT-0500 (CDT)","2017-07-27","2017-07-27 16:28:02 -0700","Central Time (US & Canada)",NA,"","","false","","",NA,494608,"2017-07-27 18:05:20 -0700","2017-09-02 15:12:19 -0700","research","",3,"false"
"Echinargus isola","2017-07-26 09:33:00 -0500","","Dallas, TX, USA",32.6285884675,-96.9863592909,"","Reakirt's Blue","https://www.inaturalist.org/observations/7231917","https://static.inaturalist.org/photos/9338327/medium.jpeg?1501166624","tadamcochran",7231917,"Reakirt's Blue","Insecta",118914,"false",1,0,"2017/07/26 9:33 AM CDT","2017-07-26","2017-07-26 07:33:00 -0700","Central Time (US & Canada)",1464,"","","false","","",NA,13118,"2017-07-27 07:56:11 -0700","2017-07-27 08:18:38 -0700","research","CC-BY-NC",NA,"false"
