"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Echinargus isola","2013-11-12 13:02:00 -0800","","Desert Center, CA, USA",33.7157727993,-115.399017334,"","Reakirt's Blue","https://www.inaturalist.org/observations/8222556","https://static.inaturalist.org/photos/10898843/medium.jpeg?1506961520","henicorhina",8222556,"Reakirt's Blue","Insecta",118914,"false",1,0,"2013/11/12 1:02 PM PST","2013-11-12","2013-11-12 14:02:00 -0700","Pacific Time (US & Canada)",488,"","","false","","",NA,19563,"2017-10-02 10:03:24 -0700","2017-10-02 10:17:11 -0700","research","CC-BY-NC-ND",NA,"false"
"Echinargus isola","2016-11-14 10:57:00 -0600","Nectaring on some kind of small fall aster blooms.","Hunter's Chase, Austin, TX 78729, USA",30.4546984522,-97.763973176,"","Reakirt's Blue","http://www.inaturalist.org/observations/4693808","https://static.inaturalist.org/photos/5692063/medium.jpg?1480821098","oz4caster",4693808,"Reakirt's Blue","Insecta",118914,"false",2,0,"2016/11/14 10:57 AM CST","2016-11-14","2016-11-14 09:57:00 -0700","Central Time (US & Canada)",2,"","","false","","",NA,46101,"2016-12-03 20:12:59 -0700","2016-12-15 04:32:11 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-30 12:00:00 -0600","","Bastrop County, TX, USA",30.1403617444,-97.4593091011,"","Reakirt's Blue","http://www.inaturalist.org/observations/4683419","https://static.inaturalist.org/photos/5685852/medium.jpeg?1480772124","ncowey",4683419,"Reakirt's Blue","Insecta",118914,"false",2,0,"2016/11/30 12:00 PM CST","2016-11-30","2016-11-30 11:00:00 -0700","Central Time (US & Canada)",2,"","","false","","",NA,64142,"2016-12-03 06:47:39 -0700","2016-12-03 07:41:12 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-29 18:38:00 -0600","","Querétaro, México",20.7114275078,-99.812675267,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4668961","https://static.inaturalist.org/photos/5654762/medium.jpg?1480553436","belemqueuedelapin",4668961,"Azul del mezquite","Insecta",118914,"false",2,0,"2016/11/29 6:38 PM CST","2016-11-29","2016-11-29 17:38:00 -0700","Central Time (US & Canada)",4,"","","false","","",NA,42111,"2016-11-30 17:51:22 -0700","2016-12-19 08:08:45 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-30 12:56:14 -0700","U Arizona Milkweed","1159 East 4th Street Tucson, AZ 85719",32.2301624,-110.951921,"","Reakirt's Blue","http://www.inaturalist.org/observations/4667635","https://static.inaturalist.org/photos/5652868/medium.jpeg?1480535904","klprudic",4667635,"Reakirt's Blue","Insecta",118914,"false",3,0,"2016-11-30 12:56:14 PM MST","2016-11-30","2016-11-30 12:56:14 -0700","Mountain Time (US & Canada)",25,"","","false","","",NA,21718,"2016-11-30 12:58:19 -0700","2017-01-16 23:24:26 -0700","research","CC-BY-NC",2,"false"
"Echinargus isola","2016-11-28 12:44:00 -0600","","Bastrop County, TX, USA",30.1403791412,-97.4593144655,"","Reakirt's Blue","http://www.inaturalist.org/observations/4658913","https://static.inaturalist.org/photos/5640288/medium.jpeg?1480388005","ncowey",4658913,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016/11/28 12:44 PM CST","2016-11-28","2016-11-28 11:44:00 -0700","Central Time (US & Canada)",0,"","","false","","",NA,64142,"2016-11-28 19:55:02 -0700","2016-11-28 20:08:46 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-19 10:43:00 -0700","","PARQUE NACIONAL CASCADA DE BASASEACHIC",28.028481,-108.299088,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4656612","https://static.inaturalist.org/photos/5636463/medium.jpeg?1480355184","tereka_lasso",4656612,"Azul del mezquite","Insecta",118914,"false",1,0,"2016/11/19 10:43 AM MST","2016-11-19","2016-11-19 10:43:00 -0700","Chihuahua",NA,"","","false","","",NA,234065,"2016-11-28 11:28:47 -0700","2016-11-29 12:54:56 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-26 14:04:17 -0600","","Parque Nacional Sierra Morelos",19.312825,-99.698189,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4652931","https://static.inaturalist.org/photos/5632161/medium.jpeg?1480300877","juancarlosgarciamorales1",4652931,"Reakirt's Blue","Insecta",118914,"false",3,0,"2016-11-26 14:04:17","2016-11-26","2016-11-26 13:04:17 -0700","Mexico City",NA,"","","false","","",NA,64596,"2016-11-27 19:41:14 -0700","2017-05-26 10:10:45 -0700","research","",NA,"false"
"Echinargus isola","2016-11-26 13:28:18 -0600","","Parque Nacional Sierra Morelos",19.312825,-99.698189,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4652740","https://static.inaturalist.org/photos/5631845/medium.jpeg?1480299251","juancarlosgarciamorales1",4652740,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016-11-26 13:28:18","2016-11-26","2016-11-26 12:28:18 -0700","Mexico City",NA,"","","false","","",NA,64596,"2016-11-27 19:14:07 -0700","2017-05-26 10:10:43 -0700","research","",NA,"false"
"Echinargus isola","2016-11-15 00:00:00 -0600","","Hays County, US-TX, US",29.889321,-97.936272,"","Reakirt's Blue","http://www.inaturalist.org/observations/4645605","https://static.inaturalist.org/photos/5624369/medium.jpg?1480225914","beschwar",4645605,"Reakirt's Blue","Insecta",118914,"false",2,0,"2016-11-15","2016-11-15","","Central Time (US & Canada)",4,"","","false","","",NA,22312,"2016-11-26 22:51:48 -0700","2016-11-27 07:03:00 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-21 17:44:00 -1000","Descansando en Cenizo en parque público.","Villas del Poniente, N.L., Mexico",25.7690408,-100.4312272,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4629054","https://static.inaturalist.org/photos/5600416/medium.jpeg?1479999060","elsahdzrdz",4629054,"Reakirt's Blue","Insecta",118914,"false",3,0,"2016/11/21 5:44 PM HST","2016-11-21","2016-11-21 20:44:00 -0700","Hawaii",2677,"","","false","","",NA,86849,"2016-11-24 07:51:12 -0700","2016-11-24 13:19:37 -0700","research","",NA,"false"
"Echinargus isola","2016-11-21 13:17:05 -0600","","Parque Nacional Sierra Morelos ",19.313938,-99.699619,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4615203","https://static.inaturalist.org/photos/5583372/medium.jpeg?1479826415","juancarlosgarciamorales1",4615203,"Reakirt's Blue","Insecta",118914,"false",2,0,"2016-11-21 13:17:05","2016-11-21","2016-11-21 12:17:05 -0700","Mexico City",31,"","","false","","",NA,64596,"2016-11-22 07:53:32 -0700","2017-05-26 10:10:31 -0700","research","",NA,"false"
"Echinargus isola","2016-11-05 11:56:00 -0500","                               ","River Bend Nature Center, Wichita Falls, TX, USA",33.9125674307,-98.5131490231,"","Reakirt's Blue","http://www.inaturalist.org/observations/4608014","https://static.inaturalist.org/photos/5572881/medium.jpeg?1479689069","dhalter",4608014,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016/11/05 11:56 AM CDT","2016-11-05","2016-11-05 09:56:00 -0700","Central Time (US & Canada)",15,"","","false","","",NA,100139,"2016-11-20 17:48:09 -0700","2016-11-20 20:16:25 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-19 11:20:49 -0600","","Parque Nacional Sierra Morelos ",19.312825,-99.698189,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4602643","https://static.inaturalist.org/photos/5564464/medium.jpeg?1479608536","juancarlosgarciamorales1",4602643,"Reakirt's Blue","Insecta",118914,"false",2,0,"2016-11-19 11:20:49","2016-11-19","2016-11-19 10:20:49 -0700","Mexico City",NA,"","","false","","",NA,64596,"2016-11-19 19:22:13 -0700","2017-05-26 10:10:21 -0700","research","",NA,"false"
"Echinargus isola","2016-11-14 12:18:00 -0600","                               ","Coatepec, Ver., México",19.451938,-96.9594511,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4595996","https://static.inaturalist.org/photos/5554580/medium.jpeg?1479507226","albertogg",4595996,"Azul del mezquite","Insecta",118914,"false",2,0,"2016/11/14 12:18 PM CST","2016-11-14","2016-11-14 11:18:00 -0700","Central Time (US & Canada)",3347,"","","false","","",NA,130404,"2016-11-18 15:17:37 -0700","2016-11-22 14:22:11 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-16 10:40:41 -0600","Berry Springs Park Georgetown, Williamson  Co TX","Berry Springs Park, Georgetown, Williamson Co. TX",30.685816,-97.642026,"","Reakirt's Blue","http://www.inaturalist.org/observations/4586585","https://static.inaturalist.org/photos/5541519/medium.jpg?1479355865","gpstewart",4586585,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016-11-16 10:40:41","2016-11-16","2016-11-16 09:40:41 -0700","Central Time (US & Canada)",3,"","","false","","",NA,42817,"2016-11-16 21:10:47 -0700","2016-11-17 07:12:32 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-16 11:05:00 -0600","","Hays County, TX, USA",30.1985636524,-98.1138809323,"","Reakirt's Blue","http://www.inaturalist.org/observations/4583108","https://static.inaturalist.org/photos/5536193/medium.jpg?1479317654","greglasley",4583108,"Reakirt's Blue","Insecta",118914,"false",3,0,"2016/11/16 11:05 AM CST","2016-11-16","2016-11-16 10:05:00 -0700","Central Time (US & Canada)",15,"","","false","","",NA,9706,"2016-11-16 10:41:04 -0700","2016-12-03 09:28:43 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-12 14:30:05 -0600","","Parque Nacional Sierra Morelos ",19.312825,-99.698189,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4565056","https://static.inaturalist.org/photos/5514318/medium.jpeg?1479093518","juancarlosgarciamorales1",4565056,"Reakirt's Blue","Insecta",118914,"false",2,0,"2016-11-12 14:30:05","2016-11-12","2016-11-12 13:30:05 -0700","Mexico City",NA,"","","false","","",NA,64596,"2016-11-13 20:18:34 -0700","2017-05-26 10:09:59 -0700","research","",NA,"false"
"Echinargus isola","2016-11-12 10:23:46 -0600","","Parque Nacional Sierra Morelos ",19.312825,-99.698189,"","Reakirt's Blue","http://conabio.inaturalist.org/observations/4559845","https://static.inaturalist.org/photos/5510826/medium.jpeg?1479075952","juancarlosgarciamorales1",4559845,"Azul del mezquite","Insecta",118914,"false",1,0,"2016-11-12 10:23:46","2016-11-12","2016-11-12 09:23:46 -0700","Mexico City",NA,"","","false","","",NA,64596,"2016-11-13 15:25:49 -0700","2017-05-26 10:09:45 -0700","research","",NA,"false"
"Echinargus isola","2016-11-06 10:57:10 -0600","","817 Mary Cliff Rd, Dallas, TX, US",32.7537033333,-96.8484883333,"","Reakirt's Blue","http://www.inaturalist.org/observations/4512741","https://static.inaturalist.org/photos/5460521/medium.jpg?1478538470","magatr0n",4512741,"Reakirt's Blue","Insecta",118914,"false",1,0,"Sun Nov 06 2016 10:57:10 GMT-0600 (CST)","2016-11-06","2016-11-06 09:57:10 -0700","Central Time (US & Canada)",NA,"","","false","","",NA,80178,"2016-11-07 10:06:36 -0700","2017-04-19 08:48:01 -0700","research","",3,"false"
"Echinargus isola","2016-11-05 11:58:00 -0500","","River Bend Nature Center, Wichita Falls, TX, USA",33.9125206859,-98.513110131,"","Reakirt's Blue","http://www.inaturalist.org/observations/4509684","https://static.inaturalist.org/photos/5455767/medium.jpg?1478481964","dhalter",4509684,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016/11/05 11:58 AM CDT","2016-11-05","2016-11-05 09:58:00 -0700","Central Time (US & Canada)",9,"","","false","","",NA,100139,"2016-11-06 18:29:16 -0700","2016-11-06 18:34:03 -0700","research","CC-BY-NC",NA,"false"
"Echinargus isola","2016-11-04 00:00:00 -0600","Today, I worked from the library, so I stopped by this little park on the way home.  Kellis Park has a really nice limestone creek and some nice limestone-y plants.  :)","Kellis Park, Fort Worth, Texas",32.681209,-97.370213,"","Reakirt's Blue","http://www.inaturalist.org/observations/4495589","https://static.inaturalist.org/photos/5431363/medium.jpeg?1478295880","sambiology",4495589,"Reakirt's Blue","Insecta",118914,"false",1,0,"2016-11-04","2016-11-04","","Central Time (US & Canada)",4,"","","false","","",NA,22589,"2016-11-04 14:44:37 -0700","2016-11-28 12:27:20 -0700","research","CC-BY-NC",NA,"false"
