"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Caria ino","2017-10-24 09:21:00 -0500","","Hidalgo County, TX, USA",26.0802956856,-98.137938827,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8538247","https://static.inaturalist.org/photos/11405237/medium.jpeg?1508891512","mako252",8538247,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"2017/10/24 9:21 AM CDT","2017-10-24","2017-10-24 07:21:00 -0700","Central Time (US & Canada)",2,NA,NA,"false","","",NA,18812,"2017-10-24 17:37:58 -0700","2017-10-25 07:40:41 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-10-17 10:21:00 -0500","","Brownsville, TX, USA",25.9968399357,-97.568401247,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8447281","https://static.inaturalist.org/photos/11255045/medium.jpeg?1508287215","mako252",8447281,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2017/10/17 10:21 AM CDT","2017-10-17","2017-10-17 08:21:00 -0700","Central Time (US & Canada)",2,NA,NA,"false","","",NA,18812,"2017-10-17 17:47:07 -0700","2017-10-17 20:19:05 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-10-12 12:34:00 -0700","","Santa Ana NWR, Hidalgo County, TX, USA",26.081146096,-98.136920929,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8416254","https://static.inaturalist.org/photos/11201259/medium.jpg?1508090486","henicorhina",8416254,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"2017/10/12 12:34 PM PDT","2017-10-12","2017-10-12 12:34:00 -0700","Pacific Time (US & Canada)",244,NA,NA,"false","","",NA,19563,"2017-10-15 12:14:20 -0700","2017-10-18 08:20:31 -0700","research","CC-BY-NC-ND",NA,"false"
"Caria ino","2017-10-14 09:28:57 -0500","                               ","Quinta Mazatlan, McAllen, TX",26.176719,-98.230702,"Red-boredered Metalmark","Red-bordered Metalmark","https://www.inaturalist.org/observations/8399979","https://static.inaturalist.org/photos/11175592/medium.jpg?1508000207","bcfl14",8399979,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2017-10-14 09:28:57","2017-10-14","2017-10-14 07:28:57 -0700","Central Time (US & Canada)",36,NA,NA,"false","","manual",NA,30735,"2017-10-14 09:57:41 -0700","2017-10-14 11:32:08 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-10-12 11:54:50 -0500","","Santa Ana National Wildlife Refuge, Alamo, TX, US",26.0806021565,-98.1400211144,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8373500","https://static.inaturalist.org/photos/11133934/medium.jpg?1507827766","lesolomon",8373500,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"Thu Oct 12 2017 11:54:50 GMT-0500 (CDT)","2017-10-12","2017-10-12 09:54:50 -0700","Central Time (US & Canada)",10,NA,NA,"false","","",NA,426146,"2017-10-12 10:01:40 -0700","2017-10-18 08:21:46 -0700","research","",3,"false"
"Caria ino","2017-09-23 11:34:00 -0500","","Bastrop County, TX, USA",30.1437305556,-97.4542944444,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8327292","https://static.inaturalist.org/photos/11061580/medium.jpeg?1507565752","nanofishology",8327292,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2017/09/23 11:34 AM CDT","2017-09-23","2017-09-23 09:34:00 -0700","Central Time (US & Canada)",NA,NA,NA,"false","","",NA,90526,"2017-10-09 09:28:02 -0700","2017-10-09 14:58:14 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-10-06 11:39:00 -0500","","Hidalgo County, TX, USA",26.1837834812,-98.381031453,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8290118","https://static.inaturalist.org/photos/10998743/medium.jpeg?1507339555","mako252",8290118,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"2017/10/06 11:39 AM CDT","2017-10-06","2017-10-06 09:39:00 -0700","Central Time (US & Canada)",2,NA,NA,"false","","",NA,18812,"2017-10-06 18:30:00 -0700","2017-10-07 04:14:48 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-10-04 00:00:00 -0600","","Yelapa, Jalisco, Mexico",20.487868,-105.448179,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8266606","https://static.inaturalist.org/photos/10964254/medium.jpg?1507185193","magazhu",8266606,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2017-10-04","2017-10-04","","Guadalajara",330,NA,NA,"false","","",NA,46555,"2017-10-04 23:33:14 -0700","2017-10-06 05:24:53 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2016-11-01 15:20:00 -0400","","1113 E 2 Mile Line, Mission, TX 78574, USA",26.242221,-98.30557,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8175254","https://static.inaturalist.org/photos/10827029/medium.jpeg?1506723716","mldelfino",8175254,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2016/11/01 3:20 PM EDT","2016-11-01","2016-11-01 12:20:00 -0700","Eastern Time (US & Canada)",159,NA,NA,"false","","",NA,375047,"2017-09-29 15:24:33 -0700","2017-10-01 13:10:59 -0700","research","",NA,"false"
"Caria ino","2016-11-01 13:36:00 -0400","","Hidalgo County, TX, USA",26.4656319,-98.2212979,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8175162","https://static.inaturalist.org/photos/10826934/medium.jpeg?1506723435","mldelfino",8175162,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2016/11/01 1:36 PM EDT","2016-11-01","2016-11-01 10:36:00 -0700","Eastern Time (US & Canada)",50238,NA,NA,"false","","",NA,375047,"2017-09-29 15:18:05 -0700","2017-10-01 13:11:32 -0700","research","",NA,"false"
"Caria ino","2016-10-30 13:02:00 -0400","","3333 Butterfly Park Drive, Mission, TX 78572, USA",26.1797991,-98.366481,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8148623","https://static.inaturalist.org/photos/10787270/medium.jpeg?1506566236","mldelfino",8148623,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"2016/10/30 1:02 PM EDT","2016-10-30","2016-10-30 10:02:00 -0700","Eastern Time (US & Canada)",201,NA,NA,"false","","",NA,375047,"2017-09-27 19:46:01 -0700","2017-10-07 12:48:05 -0700","research","",NA,"false"
"Caria ino","2017-02-12 10:17:00 -0500","Some kind of metalmark?","Cameron County, TX, USA",26.2317173987,-97.3480510712,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/8063417","https://static.inaturalist.org/photos/10685222/medium.jpeg?1506210181","reuvenm",8063417,"Red-bordered Metalmark","Insecta",148831,"false",3,0,"2017/02/12 10:17 AM EST","2017-02-12","2017-02-12 08:17:00 -0700","Eastern Time (US & Canada)",213,NA,NA,"false","","",NA,42004,"2017-09-23 17:08:05 -0700","2017-10-18 12:42:33 -0700","research","CC0",NA,"false"
"Caria ino","2017-09-16 09:25:17 -0500",".
","Quinta Mazatlan, McAllen, TX",26.176661,-98.229903,"Red-bordered Metalmark","Red-bordered Metalmark","https://www.inaturalist.org/observations/7946834","https://static.inaturalist.org/photos/10495705/medium.jpg?1505580613","bcfl14",7946834,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"2017-09-16 09:25:17","2017-09-16","2017-09-16 07:25:17 -0700","Central Time (US & Canada)",2,NA,NA,"false","","manual",NA,30735,"2017-09-16 09:51:19 -0700","2017-10-07 12:50:10 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-09-09 09:47:12 -0500","","78414, Corpus Christi, TX, US",27.6669143629,-97.3260729149,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/7844862","https://static.inaturalist.org/photos/10332136/medium.jpg?1504969914","jakebyrne",7844862,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"Sat Sep 09 2017 09:47:12 GMT-0500 (CDT)","2017-09-09","2017-09-09 07:47:12 -0700","Central Time (US & Canada)",24,NA,NA,"false","","",NA,513144,"2017-09-09 08:11:52 -0700","2017-10-01 13:09:38 -0700","research","",3,"false"
"Caria ino","2017-09-08 10:41:00 -0500","","Mission, TX, USA",26.1790753537,-98.365754932,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/7844205","https://static.inaturalist.org/photos/10331101/medium.jpeg?1504965848","mako252",7844205,"Red-bordered Metalmark","Insecta",148831,"false",2,0,"2017/09/08 10:41 AM CDT","2017-09-08","2017-09-08 08:41:00 -0700","Central Time (US & Canada)",2,NA,NA,"false","","",NA,18812,"2017-09-09 07:08:15 -0700","2017-09-10 13:03:28 -0700","research","CC-BY-NC",NA,"false"
"Caria ino ino","2017-09-05 00:00:00 -0600","","Yelapa, Jalisco, Mexico",20.487868,-105.448179,"","","https://www.inaturalist.org/observations/7830119","https://static.inaturalist.org/photos/10306133/medium.jpg?1504842494","magazhu",7830119,"Caria ino ino","Insecta",312534,"false",3,0,"2017-09-05","2017-09-05","","Guadalajara",330,NA,NA,"false","","",NA,46555,"2017-09-07 20:48:18 -0700","2017-09-08 19:34:24 -0700","research","CC-BY-NC",NA,"false"
"Caria ino","2017-09-04 19:41:46 +0500","","Villa de Álvarez, MX-CL, MX",19.2980854445,-103.8843533769,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/7787453","https://static.inaturalist.org/photos/10236172/medium.jpeg?1504572487","miguelolivas",7787453,"Caria ino","Insecta",148831,"false",1,0,"2017-09-04 7:41:46 PM GMT-05:00","2017-09-04","2017-09-04 07:41:46 -0700","Ekaterinburg",5504,NA,NA,"false","gps","gps",NA,545866,"2017-09-04 17:47:25 -0700","2017-09-13 13:49:03 -0700","research","CC-BY-NC",2,"false"
"Caria ino","2017-08-21 09:11:00 -0500","","South Side, Corpus Christi, TX, USA",27.6689411964,-97.3291683197,"","Red-bordered Metalmark","https://www.inaturalist.org/observations/7586638","https://static.inaturalist.org/photos/9910673/medium.jpeg?1503328763","mako252",7586638,"Red-bordered Metalmark","Insecta",148831,"false",1,0,"2017/08/21 9:11 AM CDT","2017-08-21","2017-08-21 07:11:00 -0700","Central Time (US & Canada)",2,NA,NA,"false","","",NA,18812,"2017-08-21 08:21:40 -0700","2017-08-21 10:24:53 -0700","research","CC-BY-NC",NA,"false"
