"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Pyrrhopyge chalybea","2017-09-24 14:54:00 -0600","","Tepic, Nay., México",21.5240283829,-104.8436397314,"","Orange-rimmed Firetip","https://www.inaturalist.org/observations/8478490","https://static.inaturalist.org/photos/11305446/medium.jpeg?1508514901","emmanuel",8478490,"Pyrrhopyge chalybea","Insecta",347790,"false",1,0,"2017/09/24 2:54 PM MDT","2017-09-24","2017-09-24 13:54:00 -0700","Mountain Time (US & Canada)",8,NA,NA,"false",NA,NA,NA,19152,"2017-10-20 09:07:32 -0700","2017-10-23 08:03:24 -0700","research","CC-BY-NC",NA,"false"
"Pyrrhopyge chalybea","2017-10-15 19:53:16 -0500","","El Cerrito, Jalisco, Mexico",19.81847,-104.218711,"Orange-rimmed firetip","Orange-rimmed Firetip","https://www.inaturalist.org/observations/8421167","https://static.inaturalist.org/photos/11211569/medium.jpg?1508115638","cpalomera",8421167,"Pyrrhopyge chalybea","Insecta",347790,"false",1,0,"2017-10-15 19:53:16","2017-10-15","2017-10-15 17:53:16 -0700","Central Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,78552,"2017-10-15 18:00:43 -0700","2017-10-16 09:34:21 -0700","research","CC-BY-NC",NA,"false"
"Pyrrhopyge chalybea","2017-09-12 00:00:00 -0600","","Cortijo viejo",19.813424,-101.695826,"","Orange-rimmed Firetip","https://www.inaturalist.org/observations/7898654","https://static.inaturalist.org/photos/10418312/medium.jpeg?1505268787","elrayman210",7898654,"Pyrrhopyge chalybea","Insecta",347790,"false",1,0,"2017-09-12","2017-09-12","","Mexico City",124,NA,NA,"false",NA,NA,NA,405175,"2017-09-12 19:13:12 -0700","2017-09-12 20:39:20 -0700","research","CC-BY-NC",NA,"false"
"Pyrrhopyge chalybea","2017-09-12 18:39:59 -0500","","Mariano Matamoros, Centro, Jesús del Monte, Mich., México",19.6477535399,-101.1567597242,"","Orange-rimmed Firetip","https://www.inaturalist.org/observations/7897104","https://static.inaturalist.org/photos/10416209/medium.jpeg?1505262760","nachotorres",7897104,"Pyrrhopyge chalybea","Insecta",347790,"false",2,0,"2017-09-12 6:39:59 PM CDT","2017-09-12","2017-09-12 16:39:59 -0700","Central Time (US & Canada)",6,NA,NA,"false",NA,NA,NA,46217,"2017-09-12 17:32:33 -0700","2017-09-12 21:02:00 -0700","research","CC-BY-NC",2,"false"
"Pyrrhopyge chalybea","2014-12-16 11:58:00 -1000","","Uruapan, Mich., México",19.4064492,-102.0430476,"","Orange-rimmed Firetip","http://conabio.inaturalist.org/observations/6843213","https://static.inaturalist.org/photos/8716985/medium.jpg?1498704370","fer2v",6843213,"Pyrrhopyge chalybea","Insecta",347790,"false",2,0,"2014/12/16 11:58 AM HST","2014-12-16","2014-12-16 14:58:00 -0700","Hawaii",6114,NA,NA,"false",NA,NA,NA,350509,"2017-06-28 19:47:29 -0700","2017-06-30 06:29:19 -0700","research","CC-BY-NC",NA,"false"
"Pyrrhopyge chalybea","2017-05-28 13:26:00 -0500","","Indaparapeo, Mich., México",19.7851182,-100.9817375,"","Orange-rimmed Firetip","http://conabio.inaturalist.org/observations/6440073","https://static.inaturalist.org/photos/8135556/medium.jpeg?1496202154","juancarlosgarciamorales1",6440073,"Orange-rimmed Firetip","Insecta",347790,"false",1,0,"2017/05/28 1:26 PM CDT","2017-05-28","2017-05-28 11:26:00 -0700","Central Time (US & Canada)",205,NA,NA,"false",NA,NA,NA,64596,"2017-05-30 20:51:44 -0700","2017-05-31 07:59:41 -0700","research","",NA,"false"
"Pyrrhopyge chalybea","2016-09-10 16:53:00 -0500","","Coeneo, Mich., México",19.8145141854,-101.6928863525,"","Orange-rimmed Firetip","http://conabio.inaturalist.org/observations/6167668","https://static.inaturalist.org/photos/7735537/medium.jpeg?1494476995","elrayman210",6167668,"Pyrrhopyge chalybea","Insecta",347790,"false",2,0,"2016/09/10 4:53 PM CDT","2016-09-10","2016-09-10 14:53:00 -0700","Central Time (US & Canada)",211,NA,NA,"false",NA,NA,NA,405175,"2017-05-10 21:30:03 -0700","2017-06-28 11:15:07 -0700","research","CC-BY-NC",NA,"false"
"Pyrrhopyge chalybea","2014-07-11 10:45:00 -0500","","Tehuantepec, Oax., México",16.3226994,-95.24233,"","Orange-rimmed Firetip","http://conabio.inaturalist.org/observations/5028424","https://static.inaturalist.org/photos/6155582/medium.jpeg?1485794999","juancarlosgarciamorales1",5028424,"Pyrrhopyge chalybea","Insecta",347790,"false",1,0,"2014/07/11 10:45 AM CDT","2014-07-11","2014-07-11 08:45:00 -0700","Central Time (US & Canada)",4480,NA,NA,"false",NA,NA,NA,64596,"2017-01-30 09:56:23 -0700","2017-02-25 14:18:51 -0700","research","",NA,"false"
"Pyrrhopyge chalybea","2016-10-02 14:11:00 -0500","","Tzitzio, Mich., México",19.5839259352,-101.1009730534,"","Orange-rimmed Firetip","http://conabio.inaturalist.org/observations/4261795","https://static.inaturalist.org/photos/5101098/medium.jpeg?1475522670","jonathan17101990",4261795,"Pyrrhopyge chalybea","Insecta",347790,"false",1,0,"2016/10/02 2:11 PM CDT","2016-10-02","2016-10-02 12:11:00 -0700","Central Time (US & Canada)",4,NA,NA,"false",NA,NA,NA,317284,"2016-10-03 12:26:26 -0700","2016-10-03 12:32:52 -0700","research","CC-BY-NC",NA,"false"
"Pyrrhopyge chalybea","2009-03-20 00:00:00 -0600","Ejemplar observado forrajeando en flor de sauce, cerca de la Laguna de Metztitlán, Hgo.","Laguna de Metztitlán, Hgo.",20.678388,-98.834631,"rbbm, mariposas","Orange-rimmed Firetip","http://conabio.inaturalist.org/observations/3582801","https://static.inaturalist.org/photos/4153083/medium.JPG?1467403440","marumg",3582801,"Pyrrhopyge chalybea","Insecta",347790,"true",1,0,"2009-03-20","2009-03-20","","Mexico City",NA,NA,NA,"false",NA,NA,NA,36496,"2016-07-01 13:03:57 -0700","2016-07-04 18:49:11 -0700","research","CC-BY-NC",NA,"false"
