"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Cogia hippalus","2017-08-24 09:17:00 -0400","","Paton Center for Hummingbirds",31.5393166667,-110.7606805556,"","Acacia Skipper","https://www.inaturalist.org/observations/8046033","https://static.inaturalist.org/photos/10656726/medium.jpeg?1506124788","muir",8046033,"Acacia Skipper","Insecta",142636,"false",1,0,"2017/08/24 9:17 AM EDT","2017-08-24","2017-08-24 06:17:00 -0700","Eastern Time (US & Canada)",20,NA,NA,"false",NA,NA,NA,1000,"2017-09-22 17:34:30 -0700","2017-09-22 19:31:36 -0700","research","CC-BY-NC",NA,"false"
"Cogia hippalus","2016-10-02 13:30:00 -0700","Seen  in the Box Canyon area on the Santa Rita Mtns. Fall Butterfly Count. ","Pima County, AZ, USA",31.7997103241,-110.7983100414,"","Acacia Skipper","https://www.inaturalist.org/observations/8045538","https://static.inaturalist.org/photos/10656616/medium.jpg?1506124385","xranger2013",8045538,"Acacia Skipper","Insecta",142636,"false",1,0,"2016/10/02 1:30 PM PDT","2016-10-02","2016-10-02 13:30:00 -0700","Pacific Time (US & Canada)",50,NA,NA,"false",NA,NA,NA,107502,"2017-09-22 16:54:21 -0700","2017-09-22 19:55:09 -0700","research","CC-BY-NC",NA,"false"
"Cogia hippalus","2017-09-14 11:07:00 -0500","","Brewster County, TX, USA",29.280047269,-103.3300691843,"","Acacia Skipper","https://www.inaturalist.org/observations/7975310","https://static.inaturalist.org/photos/10542973/medium.jpeg?1505707004","mako252",7975310,"Acacia Skipper","Insecta",142636,"false",1,0,"2017/09/14 11:07 AM CDT","2017-09-14","2017-09-14 09:07:00 -0700","Central Time (US & Canada)",2,NA,NA,"false",NA,NA,NA,18812,"2017-09-17 21:01:16 -0700","2017-09-19 07:37:23 -0700","research","CC-BY-NC",NA,"false"
"Cogia hippalus","2017-07-26 15:15:00 -0400","","Pima, Arizona, United States",32.4253583333,-110.9086083333,"","Acacia Skipper","https://www.inaturalist.org/observations/7378626","https://static.inaturalist.org/photos/9573326/medium.jpeg?1502043740","jpsincage",7378626,"Acacia Skipper","Insecta",142636,"false",1,0,"2017/07/26 3:15 PM EDT","2017-07-26","2017-07-26 12:15:00 -0700","Eastern Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,96278,"2017-08-06 11:23:13 -0700","2017-08-07 19:46:41 -0700","research","",NA,"false"
"Cogia hippalus","2017-07-31 11:53:00 -0600","","Maricopa, Arizona, United States",33.9735166667,-111.8425033333,"Hesperiidae, Lepidoptera, Tonto NF","Acacia Skipper","https://www.inaturalist.org/observations/7302018","https://static.inaturalist.org/photos/9449176/medium.jpg?1501554113","stevejones",7302018,"Acacia Skipper","Insecta",142636,"false",2,0,"2017/07/31 11:53 AM MST","2017-07-31","2017-07-31 10:53:00 -0700","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,168545,"2017-07-31 19:36:19 -0700","2017-08-01 07:37:19 -0700","research","CC-BY-NC",NA,"false"
"Cogia hippalus","2009-05-29 14:21:00 -0500","Acacia Skipper
Cogia hippalus
Post Park
Brewster County, TX
June 2009","Brewster County, TX, USA",29.2755210184,-103.316294699,"Butterfly, Texas","Acacia Skipper","https://www.inaturalist.org/observations/5445096","https://static.inaturalist.org/photos/6701302/medium.jpg?1490386400","leehoy",5445096,"Acacia Skipper","Insecta",142636,"false",1,0,"2009/05/29 2:21 PM CDT","2009-05-29","2009-05-29 12:21:00 -0700","Central Time (US & Canada)",2,NA,NA,"false",NA,NA,NA,18373,"2017-03-24 13:31:31 -0700","2017-03-24 18:15:52 -0700","research","CC-BY",NA,"false"
"Cogia hippalus","2012-02-19 11:35:00 -0600","","Homún, Yucatán",20.734280837,-89.2599248886,"Mariposas Yucatán","Acacia Skipper","http://conabio.inaturalist.org/observations/5071588","https://static.inaturalist.org/photos/6223978/medium.jpeg?1486516457","adorantes",5071588,"Cogia hippalus","Insecta",142636,"false",1,0,"2012/02/19 11:35 AM CST","2012-02-19","2012-02-19 10:35:00 -0700","Central Time (US & Canada)",18,NA,NA,"false",NA,NA,NA,77824,"2017-02-07 19:01:10 -0700","2017-09-21 00:38:20 -0700","research","",NA,"false"
"Cogia hippalus","2015-06-05 18:35:00 -0500","","Saltillo, Coah., México",25.363572044,-100.9643554688,"","Acacia Skipper","http://conabio.inaturalist.org/observations/4003355","https://static.inaturalist.org/photos/4727892/medium.jpeg?1472664342","carloscarrera",4003355,"Cogia hippalus","Insecta",142636,"false",1,0,"2015/06/05 6:35 PM CDT","2015-06-05","2015-06-05 16:35:00 -0700","Central Time (US & Canada)",1383,NA,NA,"false",NA,NA,NA,83111,"2016-08-31 10:26:09 -0700","2017-09-21 12:58:14 -0700","research","",NA,"false"
"Cogia hippalus","2016-05-13 11:08:58 -0600","Second greenlee county record","85533, Clifton, AZ, US",33.0632820578,-109.4339226136,"","Acacia Skipper","http://www.inaturalist.org/observations/3496563","https://static.inaturalist.org/photos/4066899/medium.jpg?1466519945","juniperhops",3496563,"Acacia Skipper","Insecta",142636,"false",1,0,"Fri May 13 2016 11:08:58 GMT-0700 (MST)","2016-05-13","2016-05-13 10:08:58 -0700","Mountain Time (US & Canada)",395,NA,NA,"false",NA,NA,NA,80826,"2016-06-21 07:38:54 -0700","2017-01-16 23:05:20 -0700","research","",3,"false"
"Cogia hippalus hippalus","2011-10-30 00:00:00 -0600","En flor de Lonchocarpus punctatus. 
http://naturalista.conabio.gob.mx/observations/2863807","Homun, Yucatán",20.73725,-89.285871,"Mariposas Yucatán, Mariposas Homun","","http://conabio.inaturalist.org/observations/2863836","https://static.inaturalist.org/photos/3269043/medium.JPG?1459549503","adorantes",2863836,"Cogia hippalus hippalus","Insecta",312297,"false",1,0,"2011-10-30","2011-10-30","","Mexico City",17,NA,NA,"false",NA,NA,NA,77824,"2016-04-01 15:25:01 -0700","2016-04-07 05:17:40 -0700","research","",NA,"false"
