"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Prestonia clarki","2017-07-14 10:45:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/7054519","https://static.inaturalist.org/photos/9054893/medium.jpeg?1500075318","francisco3",7054519,"Mariposa azufre sinaloense","Insecta",294011,"false",2,0,"2017/07/14 10:45 AM HST","2017-07-14","2017-07-14 13:45:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-07-14 16:36:17 -0700","2017-08-17 18:54:54 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2017-07-07 09:48:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/6961183","https://static.inaturalist.org/photos/8902088/medium.jpeg?1499474322","francisco3",6961183,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2017/07/07 9:48 AM HST","2017-07-07","2017-07-07 12:48:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-07-07 17:45:15 -0700","2017-07-08 18:09:29 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2017-06-15 11:19:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/6676443","https://static.inaturalist.org/photos/8461914/medium.jpeg?1497584864","francisco3",6676443,"Prestonia clarki","Insecta",294011,"false",2,0,"2017/06/15 11:19 AM HST","2017-06-15","2017-06-15 14:19:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-06-15 20:48:03 -0700","2017-08-17 19:03:49 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2017-06-13 10:42:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/6636266","https://static.inaturalist.org/photos/8424981/medium.jpeg?1497409583","francisco3",6636266,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2017/06/13 10:42 AM HST","2017-06-13","2017-06-13 13:42:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-06-13 20:08:15 -0700","2017-08-09 06:47:33 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2017-05-25 09:55:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/6363307","https://static.inaturalist.org/photos/8026282/medium.jpeg?1495759939","francisco3",6363307,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2017/05/25 9:55 AM HST","2017-05-25","2017-05-25 12:55:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-05-25 17:53:38 -0700","2017-08-17 19:06:03 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2017-05-15 09:19:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/6229751","https://static.inaturalist.org/photos/7828639/medium.jpeg?1494899884","francisco3",6229751,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2017/05/15 9:19 AM HST","2017-05-15","2017-05-15 12:19:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-05-15 19:01:52 -0700","2017-08-17 19:05:45 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2017-04-24 09:09:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/5947444","https://static.inaturalist.org/photos/7427341/medium.jpeg?1493086750","francisco3",5947444,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2017/04/24 9:09 AM HST","2017-04-24","2017-04-24 12:09:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-04-24 19:24:34 -0700","2017-08-17 19:07:37 -0700","research","CC-BY",NA,"false"
"Prestonia clarki","2014-01-21 13:56:13 -0600","","crucecita huatulco",15.769197,-96.134143,NA,"West-Mexican Sulphur","http://www.inaturalist.org/observations/2019607","https://static.inaturalist.org/photos/2461054/medium.JPG?1443725777","momoto-erick",2019607,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2014-01-21 13:56:13","2014-01-21","2014-01-21 12:56:13 -0700","Mexico City",3317,NA,NA,"false",NA,NA,NA,26699,"2015-10-01 11:55:33 -0700","2017-08-08 20:56:44 -0700","research","CC-BY-NC",NA,"false"
"Prestonia clarki","2014-01-18 10:30:50 -0600","","crucecita huatulco",15.769197,-96.134143,NA,"West-Mexican Sulphur","http://www.inaturalist.org/observations/2019589","https://static.inaturalist.org/photos/2461029/medium.JPG?1443725597","momoto-erick",2019589,"Mariposa azufre sinaloense","Insecta",294011,"false",1,0,"2014-01-18 10:30:50","2014-01-18","2014-01-18 09:30:50 -0700","Mexico City",3317,NA,NA,"false",NA,NA,NA,26699,"2015-10-01 11:52:32 -0700","2017-08-08 20:56:33 -0700","research","CC-BY-NC",NA,"false"
"Prestonia clarki","2017-01-06 00:00:00 -1000","","Tehuantepec, Oaxaca ",16.324444,-95.238889,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/1208336","https://static.inaturalist.org/photos/1526293/medium.JPG?1422909842","juancarlosgarciamorales1",1208336,"Mariposa azufre sinaloense","Insecta",294011,"true",1,0,"10 ene 2015","2017-01-06","","Hawaii",4818,NA,NA,"false",NA,NA,NA,64596,"2015-02-02 13:44:00 -0700","2017-01-06 18:29:09 -0700","research","",NA,"false"
"Prestonia clarki","2015-01-31 12:38:49 -1000","","",23.299,-106.44343,NA,"West-Mexican Sulphur","http://conabio.inaturalist.org/observations/1205914","https://static.inaturalist.org/photos/1522985/medium.JPG?1422771351","francisco3",1205914,"Mariposa azufre","Insecta",294011,"false",1,0,"2015-01-31 12:38:49","2015-01-31","2015-01-31 15:38:49 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2015-01-31 23:15:46 -0700","2015-05-16 11:16:42 -0700","research","CC-BY",NA,"false"
