"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Atrytonopsis hianna","2017-06-11 09:24:00 -1000","","Michigan, US",44.4133850855,-83.6212570487,"","Dusted Skipper","https://www.inaturalist.org/observations/7523620","https://static.inaturalist.org/photos/9809742/medium.jpeg?1502919084","jokurtz",7523620,"Dusted Skipper","Insecta",58516,"false",1,0,"2017/06/11 9:24 AM HST","2017-06-11","2017-06-11 12:24:00 -0700","Hawaii",367,"Oscoda Twp, MI, USA","","true","","",NA,267179,"2017-08-16 14:47:00 -0700","2017-08-16 15:03:21 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2015-05-27 12:22:00 -0400","","United States",39.6636077598,-76.0329798968,"","Dusted Skipper","https://www.inaturalist.org/observations/7442593","https://static.inaturalist.org/photos/9676550/medium.jpg?1502416466","hollycybelle",7442593,"Dusted Skipper","Insecta",58516,"false",1,0,"2015/05/27 12:22 PM EDT","2015-05-27","2015-05-27 09:22:00 -0700","Eastern Time (US & Canada)",189,"150 Park Rd, Nottingham, PA 19362, USA","","true","","",NA,522858,"2017-08-10 18:59:54 -0700","2017-08-10 19:16:53 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2017-06-24 11:13:00 -0400","","Ontario, CA",43.316394368,-81.8243221194,"","Dusted Skipper","https://www.inaturalist.org/observations/6815341","https://static.inaturalist.org/photos/8673624/medium.jpeg?1498524045","bkinder832",6815341,"Dusted Skipper","Insecta",58516,"false",2,0,"2017/06/24 11:13 AM EDT","2017-06-24","2017-06-24 08:13:00 -0700","Eastern Time (US & Canada)",185,"9526 Lakeshore Rd, Grand Bend, ON N0M 1T0, Canada","","true","","",NA,415953,"2017-06-26 17:41:16 -0700","2017-08-16 06:50:02 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2017-06-24 00:00:00 -0500","","Lake Hurron, CA-ON, CA",43.3581144716,-81.9307224171,"","Dusted Skipper","https://www.inaturalist.org/observations/6801829","https://static.inaturalist.org/photos/8653612/medium.jpg?1498441939","cmcheatle",6801829,"Dusted Skipper","Insecta",58516,"false",2,0,"2017-06-24","2017-06-24","","Eastern Time (US & Canada)",500,"Pinery PP, Lambton Shores, ON, Canada","","true","","",NA,409010,"2017-06-25 18:52:04 -0700","2017-08-16 06:49:19 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2017-06-24 11:08:00 -0400","lifer!","Ontario, CA",43.2525783801,-81.8087034592,"","Dusted Skipper","https://www.inaturalist.org/observations/6792442","https://static.inaturalist.org/photos/8638109/medium.jpg?1498405486","jemredwood",6792442,"Dusted Skipper","Insecta",58516,"false",2,0,"2017/06/24 11:08 AM EDT","2017-06-24","2017-06-24 08:08:00 -0700","Eastern Time (US & Canada)",185,"Pinery PP, 9526 Lakeshore Rd, Grand Bend, ON N0M 1T0, Canada","","true","","",NA,416201,"2017-06-25 08:45:19 -0700","2017-08-16 06:51:25 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2017-06-10 13:04:00 -0400","","Orleans, MA 02653, USA",41.8000152444,-69.9883174896,"","Dusted Skipper","https://www.inaturalist.org/observations/6588829","https://static.inaturalist.org/photos/8362945/medium.jpeg?1497178777","jdwelly",6588829,"Dusted Skipper","Insecta",58516,"false",2,0,"2017/06/10 1:04 PM EDT","2017-06-10","2017-06-10 10:04:00 -0700","Eastern Time (US & Canada)",43,"","","false","","",NA,290138,"2017-06-11 04:01:46 -0700","2017-06-23 12:09:40 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2017-05-30 11:58:00 -0400","","Ontario, CA",43.3810923907,-81.623956125,"","Dusted Skipper","http://inaturalist.ca/observations/6498252","https://static.inaturalist.org/photos/8223436/medium.jpeg?1496610050","colindjones",6498252,"Dusted Skipper","Insecta",58516,"false",1,0,"2017/05/30 11:58 AM EDT","2017-05-30","2017-05-30 08:58:00 -0700","Eastern Time (US & Canada)",NA,"Pinery PP, ON, Canada","","true","","",NA,18062,"2017-06-04 14:01:20 -0700","2017-06-27 07:57:12 -0700","research","CC-BY-NC",NA,"false"
"Atrytonopsis hianna","2017-06-02 12:17:29 -0400","","Ontario, CA",43.2859628752,-81.8098158175,"","Dusted Skipper","https://www.inaturalist.org/observations/6495780","https://static.inaturalist.org/photos/8219953/medium.jpg?1496599883","pwdeacon",6495780,"Dusted Skipper","Insecta",58516,"false",2,0,"2017-06-02 12:17:29 PM EDT","2017-06-02","2017-06-02 09:17:29 -0700","Eastern Time (US & Canada)",344,"Lambton Shores, ON","obscured","true","gps","gps",NA,362446,"2017-06-04 11:11:13 -0700","2017-06-05 13:17:22 -0700","research","CC-BY-NC",2,"false"
"Atrytonopsis hianna","2017-06-01 18:14:10 -0400","","Ontario, CA",43.2328296765,-81.9998387817,"","Dusted Skipper","https://www.inaturalist.org/observations/6462966","https://static.inaturalist.org/photos/8170627/medium.jpeg?1496371459","pwdeacon",6462966,"Dusted Skipper","Insecta",58516,"false",3,0,"2017-06-01 6:14:10 PM EDT","2017-06-01","2017-06-01 15:14:10 -0700","Eastern Time (US & Canada)",NA,"Lake Hurron, CA-ON, CA","obscured","true","gps","gps",NA,362446,"2017-06-01 19:40:07 -0700","2017-06-02 08:57:19 -0700","research","CC-BY-NC",2,"false"
"Atrytonopsis hianna","2017-05-31 16:40:00 -0400","along hydro ROW dominated by Schizachyrium.","Ontario, CA",43.3876328836,-81.9579150147,"","Dusted Skipper","https://www.inaturalist.org/observations/6451079","https://static.inaturalist.org/photos/8152352/medium.jpeg?1496279871","donaldasutherland",6451079,"Dusted Skipper","Insecta",58516,"false",2,0,"2017/05/31 4:40 PM EDT","2017-05-31","2017-05-31 13:40:00 -0700","Eastern Time (US & Canada)",5,"Pinery Provincial Park, Lambton Shores, ON, Canada","","true","","",NA,437461,"2017-05-31 18:19:49 -0700","2017-08-09 12:15:06 -0700","research","CC-BY-NC",NA,"false"
